login_id,customer_id,login_time,ip_address,device
1509905f-cfda-44a3-b1b6-6bc69cd191c4,ec5db5e3-6ce4-4f9e-93aa-aac4ea87f1b8,2024-07-14 22:26:19.639654,102.78.110.203,Mozilla/5.0 (Android 5.1.1; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0
c3a8220a-e6d4-4ad2-aaf5-09e3e1a3e545,b3e341e3-17ea-4c66-9543-14913002e3e5,2024-07-14 04:58:22.070835,119.119.35.252,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kw-GB) AppleWebKit/531.9.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.9.1"
607cd46f-9b86-40b5-a32d-2090c68aca05,00097323-f49b-4792-ae6f-56a16dd1bc1e,2024-07-15 02:25:21.315542,52.186.112.217,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:4.0; tl-PH) AppleWebKit/534.43.2 (KHTML, like Gecko) Version/4.0 Safari/534.43.2"
2ecc7769-044c-40ee-a578-425dab0ca05e,ccdc0ae9-5f1b-46b2-b75c-248ca79fe5ed,2024-07-15 01:28:30.311680,81.247.219.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/61.0.817.0 Mobile/45K480 Safari/534.1"
f2f54b2b-d765-462c-8f8b-13b64f4a245d,1d57aa27-4b56-476f-9777-173f01ef7f43,2024-07-14 03:55:56.024619,177.28.131.182,Opera/9.28.(Windows NT 5.1; zh-CN) Presto/2.9.165 Version/10.00
8883fca7-37ec-44eb-8d19-83438a6782fd,fe3ff17c-f915-4c67-9f18-43c8ac59e8e9,2024-07-14 06:13:53.450752,179.149.200.116,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0)
b70e7703-74ed-4016-acf9-9d103ea2d915,72a90610-0aeb-44c1-8618-604283bc7c99,2024-07-14 14:14:28.984930,130.96.80.122,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.4.4 (KHTML, like Gecko) Version/4.1 Safari/535.4.4"
34e69851-8eaf-437e-8b33-15a63b62f5ca,4d885a8c-1cf9-4022-a976-b99c9554c1c0,2024-07-14 07:00:26.026533,176.225.56.67,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/63.0.802.0 Safari/536.2"
8383944a-a135-44a5-a05a-88c841d3e435,38a6c4af-eef5-43b7-ace3-b257ed59a6cd,2024-07-14 04:04:06.879489,59.123.196.237,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/18.7a8772.0 Mobile/92U580 Safari/531.0"
0f9e6fa4-a17e-4e54-8461-ed696d6e4195,da0cd655-97d2-4e3c-af6e-ecd3c3367697,2024-07-14 10:07:03.756754,105.211.21.37,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0)
2686f972-0e15-42b2-924b-824034d6359a,a6d0339c-58e1-4678-9323-0d081e3bf4aa,2024-07-14 16:49:27.800658,185.176.166.42,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.4.1 (KHTML, like Gecko) Version/4.0.2 Safari/534.4.1"
11a13e73-5397-469e-a76d-35fe60130842,e7b6bff7-35ed-4ceb-ab57-02b0f50db91a,2024-07-14 17:39:33.131055,208.102.183.90,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/25.0.883.0 Safari/534.0"
c98de894-7da0-4379-b149-e4dc238e5d35,32700920-8b57-4800-9a52-1ad7b6144ce7,2024-07-14 05:22:22.509198,125.19.184.59,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; da-DK) AppleWebKit/532.21.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.21.6"
71e62ea0-225c-42ed-aba3-c28d43eb975b,6a98c01c-cbfb-432a-b0db-081893035701,2024-07-14 04:46:24.184275,173.128.40.238,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1)
b96e43b1-2a6e-476b-b041-d269e6966906,b69eed69-00cf-4a5d-ac6d-9fd85b09fc4b,2024-07-15 02:11:56.511474,153.16.215.9,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.43.3 (KHTML, like Gecko) Version/5.1 Safari/534.43.3"
8abba854-2637-4f64-b795-f84f98c89f76,da0cd655-97d2-4e3c-af6e-ecd3c3367697,2024-07-14 21:37:44.168790,115.149.186.77,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1)
460c1ee6-f4fe-43ad-8b1e-993e616bfbac,d12984b4-8be4-486d-b67f-4ad61396f0c6,2024-07-14 16:19:39.053201,201.245.227.18,"Mozilla/5.0 (Linux; Android 5.0.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/32.0.809.0 Safari/532.2"
4c886e4c-8403-41a3-b656-28b33b52dbe0,980aea30-67d5-4cbe-b2ab-63750341b571,2024-07-14 08:07:15.958447,89.141.68.152,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/24.0.890.0 Safari/534.1"
0725ea23-1213-41ff-99a7-9cd0b248a0b9,a1ad88f0-2be3-4182-8b95-dd09befcc574,2024-07-14 05:30:00.022346,179.149.71.11,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; as-IN) AppleWebKit/532.9.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.9.3"
a238f742-f1c8-4003-8cb6-a90474cfad44,e6f0fedf-d6c2-450f-940a-917dd78c7a64,2024-07-14 10:50:43.301412,120.59.52.54,Opera/8.71.(Windows NT 4.0; vi-VN) Presto/2.9.183 Version/12.00
